CODIGO,DESCRIPCION DEL ITEM,UNIDAD DE MEDIDA,PRECIO UNITARIO
602000010156,MANTENIMIENTO PREVENTIVO DE IMPRESORA LASER,SERVICIO,0.0
602000010157,MANTENIMIENTO PREVENTIVO DE IMPRESORA PARA PLANOS - PLOTTERS,SERVICIO,0.0
602000010158,MANTENIMIENTO PREVENTIVO DE MONITOR A COLOR,SERVICIO,0.0
602000010159,MANTENIMIENTO PREVENTIVO DE MONITOR MONOCROMATICO,SERVICIO,0.0
602000010160,MANTENIMIENTO PREVENTIVO DE PANTALLA DE TOQUE EXTERNA - TOUCH SCREEN FLAT,SERVICIO,0.0
602000010161,MANTENIMIENTO PREVENTIVO DE PATCH PANEL - PANEL DE CONMUTACION,SERVICIO,0.0
602000010162,MANTENIMIENTO PREVENTIVO DE UNIDAD CENTRAL DE PROCESO - CPU,SERVICIO,0.0
602000010163,MANTENIMIENTO PREVENTIVO DE UNIDAD DE ARREGLO DE DISCO - DISK ARRAY,SERVICIO,0.0
602000010164,MANTENIMIENTO PREVENTIVO DE UNIDAD DE COPIA DE SEGURIDAD - TAPE BACKUP EXTERNO,SERVICIO,0.0
602000010165,MANTENIMIENTO PREVENTIVO DE VIDEO CAMARA PARA COMPUTADORA,SERVICIO,0.0
602000010166,MANTENIMIENTO PREVENTIVO DE COMPUTADORAS,SERVICIO,0.0
602000010167,MANTENIMIENTO PREVENTIVO DE ESTACION DE TRABAJO,SERVICIO,0.0
602000010170,MANTENIMIENTO PREDICTIVO DE PROYECTOR MULTIMEDIA,SERVICIO,0.0
602000010172,MANTENIMIENTO CORRECTIVO DE LECTORA CODIGO DE BARRAS,SERVICIO,0.0
602000010173,MANTENIMIENTO CORRECTIVO DE PROYECTOR MULTIMEDIA,SERVICIO,0.0
602000010175,MANTENIMIENTO CORRECTIVO DE SERVIDOR,SERVICIO,0.0
602000010176,MANTENIMIENTO PREVENTIVO DE SWITCH PARA RED,SERVICIO,0.0
602000010177,MANTENIMIENTO PREVENTIVO DE GABINETE DE COMUNICACIONES,SERVICIO,0.0
602000010178,MANTENIMIENTO PREVENTIVO DE RACK DE COMUNICACIONES,SERVICIO,0.0
602000010179,MANTENIMIENTO PREVENTIVO DEL SISTEMA DE PREVENCION DE INTRUSOS EN LA RED,SERVICIO,0.0
602000010180,MANTENIMIENTO CORRECTIVO DEL SISTEMA DE PREVENCION DE INTRUSOS EN LA RED,SERVICIO,0.0
602000010181,MANTENIMIENTO CORRECTIVO DE UNIDAD DE ALMACENAMIENTO,SERVICIO,0.0
602000010182,MANTENIMIENTO CORRECTIVO DE UNIDAD PARA COPIA DE SEGURIDAD - TAPE BACKUP INTERNO,SERVICIO,0.0
602000010183,MANTENIMIENTO PREVENTIVO DE UNIDAD PARA COPIA DE SEGURIDAD - TAPE BACKUP INTERNO,SERVICIO,0.0
602000010187,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE COMPUTO,SERVICIO,0.0
602000010191,MANTENIMIENTO PREDICTIVO DE IMPRESORA,SERVICIO,0.0
602000010202,MANTENIMIENTO CORRECTIVO DE EQUIPO DE CONTROL DE ACCESO,SERVICIO,0.0
602000010204,MANTENIMIENTO CORRECTIVO DE LECTORA OPTICA DE MARCAS - OMR SCANNER,SERVICIO,0.0
602000010205,MANTENIIENTO DE SISTEMA DE CONTROL DE ACCESO AL CENTRO DE COMPUTO,SERVICIO,0.0
602000010207,MANTENIMIENTO PREVENTIVO DE LECTORA CODIGO DE BARRAS,SERVICIO,0.0
602000010210,MANTENIMIENTO PREVENTIVO DE LIBRERIA DE BACKUP,SERVICIO,0.0
602000010211,MANTENIMIENTO PREDICTIVO DE CAPTURADOR DE IMAGEN - SCANNER,SERVICIO,0.0
602000010212,MANTENIMIENTO CORRECTIVO DE TABLETA PAD,SERVICIO,0.0
602000010215,MANTENIMIENTO CORRECTIVO DE SISTEMA DE ADMINISTRACION DE COLAS,SERVICIO,0.0
602000010221,MANTENIMIENTO CORRECTIVO DE IMPRESORA DE ETIQUETA - IMPRESORA DE TICKET,SERVICIO,0.0
602000010224,MANTENIMIENTO CORRECTIVO DE EQUIPO DE CONTROL DE ACCESO BIOMETRICO,SERVICIO,0.0
602000010227,MANTENIMIENTO PREVENTIVO DE LECTORA DE MARCAS OPTICAS - OMR SCANNER,SERVICIO,0.0
602000010228,MANTENIMIENTO CORRECTIVO DE MONITOR LED,SERVICIO,0.0
602000010229,MANTENIMIENTO CORRECTIVO DE ESTACION DE TRABAJO,SERVICIO,0.0
602000010230,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE PROCESAMIENTO DE DATOS,SERVICIO,0.0
602000010231,MANTENIMIENTO CORRECTIVO DE EQUIPOS DE PROCESAMIENTO DE DATOS,SERVICIO,0.0
602000010233,MANTENIMIENTO PREVENTIVO EN SOLUCION DE SISTEMA DE INGENIERIA,SERVICIO,0.0
602000010234,MANTENIMIENTO PREVENTIVO DE SOLUCION DE ALMACENAMIENTO EXTERNO,SERVICIO,0.0
602000010235,MANTENIMIENTO CORRECTIVO DE SOLUCION DE ALMACENAMIENTO EXTERNO,SERVICIO,0.0
602000010240,SERVICIO DE MANTENIMIENTO PREVENTIVO DEL SISTEMA DE CABLEADO ESTRUCTURADO DE RED DE INFORMATICA,SERVICIO,0.0
602000010241,SERVICIO DE MANTENIMIENTO CORRECTIVO DEL SISTEMA DE CABLEADO ESTRUCTURADO DE RED DE INFORMATICA,SERVICIO,0.0
602000010268,SERVICIO DE MANTENIMIENTO DE SISTEMA DE ALTA DISPONIBILIDAD CLUSTER,SERVICIO,0.0
602000010279,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE CÓMPUTO E IMPRESORAS,SERVICIO,0.0
602000010280,MANTENIMIENTO CORRECTIVO DE EQUIPOS DE CÓMPUTO E IMPRESORAS,SERVICIO,0.0
602000010296,MANTENIMIENTO CORRECTIVO DE EQUIPOS INFORMÁTICOS,SERVICIO,0.0
602000010306,MANTENIMIENTO PREVENTIVO DE EQUIPOS INFORMÁTICOS,SERVICIO,0.0
602000010307,MANTENIMIENTO CORRECTIVO DE COMPUTADORAS,SERVICIO,0.0
602000010357,MANTENIMIENTO CORRECTIVO DE EQUIPO DEL CENTRO DE DATO,SERVICIO,0.0
602000020029,REPARACION DE TARJETA CONTROLADORA DE SISTEMA DE INTERFASE DE DISCO DURO,SERVICIO,0.0
602000020030,MANTENIMIENTO CORRECTIVO DE DISCO DURO,SERVICIO,0.0
603000030018,MANTENIMIENTO PREVENTIVO DE ANTENA MULTIBANDA PARA TELECOMUNCACIONES,SERVICIO,0.0
603000030019,MANTENIMIENTO CORRECTIVO DE ANTENA MULTIBANDA PARA TELECOMUNCACIONES,SERVICIO,0.0
603000040012,MANTENIMIENTO CORRECTIVO DE EQUIPO DE FOTOGRAFIA,SERVICIO,0.0
603000040013,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE FOTOGRAFIA,SERVICIO,0.0
603000040014,MANTENIMIENTO CORRECTIVO DE CAMARA FOTOGRAFICA,SERVICIO,0.0
603000040015,MANTENIMIENTO PREVENTIVO DE CAMARA FOTOGRAFICA DIGITAL,SERVICIO,0.0
603000040016,MANTENIMIENTO CORRECTIVO DE LENTE PARA CAMARA FOTOGRAFICA,SERVICIO,0.0
603000040017,MANTENIMIENTO PREDICTIVO DE CAMARA FOTOGRAFICA,SERVICIO,0.0
603000050007,MANTENIMIENTO Y PROGRAMACION DE CENTRALES TELEFONICAS,SERVICIO,0.0
603000050010,MANTENIMIENTO CORRECTIVO DE TARJETA ANALOGICA DE CENTRAL TELEFONICA,SERVICIO,0.0
603000050011,MANTENIMIENTO PREVENTIVO DE CENTRAL TELEFONICA,SERVICIO,0.0
603000050014,MANTENIMIENTO CORRECTIVO DE TARJETA DIGITAL DE CENTRAL TELEFONICA,SERVICIO,0.0
603000050015,MANTENIMIENTO PREVENTIVO DE SISTEMAS FOTOVOLTAICOS DE TELECENTROS,SERVICIO,0.0
603000050016,MANTENIMIENTO CORRECTIVO DE CENTRAL TELEFONICA,SERVICIO,0.0
603000050017,MANTENIMIENTO PREVENTIVO DE TORRE DE COMUNICACION,SERVICIO,0.0
603000050023,MANTENIMIENTO CORRECTIVO DE TORRE DE COMUNICACION,SERVICIO,0.0
603000050026,SERVICIO DE SOPORTE TÉCNICO DE CENTRAL TELEFÓNICA,SERVICIO,0.0
603000080005,MANTENIMIENTO CORRECTIVO DE CONSOLAS DE PUENTES DE COMANDO Y DE PESCA DE BARCO,SERVICIO,0.0
603000150006,MANTENIMIENTO PREVENTIVO DE CAMARA FILMADORA,SERVICIO,0.0
603000150008,MANTENIMIENTO CORRECTIVO DE FILMADORA DE MICROFILM,SERVICIO,0.0
603000150009,MANTENIMIENTO CORRECTIVO DE CAMARA FILMADORA,SERVICIO,0.0
603000180005,"MANTENIMIENTO Y REPAR. DE EQUIPOS DE SONIDO (RADIOS, CASSETERA, CD, ETC)",SERVICIO,0.0
603000180006,MANTENIMIENTO Y REPAR. DE VIDEOGRABADORA,SERVICIO,0.0
603000180009,MANTENIMIENTO PREDICTIVO DE VIDEOGRABADORA,SERVICIO,0.0
603000200005,MANTENIMIENTO PREVENTIVO DE INSOLADORA,SERVICIO,0.0
603000200006,MANTENIMIENTO CORRECTIVO DE INSOLADORA,SERVICIO,0.0
603000220008,MANTENIMIENTO CORRECTIVO DE FACSIMIL,SERVICIO,0.0
603000220010,MANTENIMIENTO CORRECTIVO DE SISTEMA DE PERIFONEO,SERVICIO,0.0
603000220011,MANTENIMIENTO PREVENTIVO DE SISTEMA DE PERIFONEO,SERVICIO,0.0
603000320007,MANTENIMIENTO PREVENTIVO DE PROCESADOR DE VIDEO,SERVICIO,0.0
603000320008,MANTENIMIENTO CORRECTIVO DE PROCESADOR DE VIDEO,SERVICIO,0.0
603000350019,REPARACION DE RADIO TRANSMISOR PARA AMBULANCIA,SERVICIO,0.0
603000350022,MANTENIMIENTO CORRECTIVO DE RADIOGRABADORA,SERVICIO,0.0
603000350023,MANTENIMIENTO CORRECTIVO DE EQUIPO DE RADIO,SERVICIO,0.0
603000350028,MANTENIMIENTO PREDICTIVO DE RADIO TRANSMISOR RECEPTOR,SERVICIO,0.0
603000350032,MANTENIMIENTO PREVENTIVO DE RADIO TRANSMISOR RECEPTOR,SERVICIO,0.0
603000360006,MANTENIMIENTO CORRECTIVO DEL RECEPTOR DE FACSIMIL METEOROLOGICO DE BARCOS,SERVICIO,0.0
603000430007,MANTENIMIENTO CORRECTIVO DE ANEXOS TELEFONICOS,SERVICIO,0.0
603000430008,MANTENIMIENTO DEL ENLACE INALAMBRICO,SERVICIO,0.0
603000430011,MANTENIMIENTO CORRECTIVO DE TELEFONOS CELULARES,SERVICIO,0.0
603000430013,MANTENIMIENTO CORRECTIVO DE TELEFONOS ANALÓGICOS,SERVICIO,0.0
603000430014,MANTENIMIENTO CORRECTIVO DE TELÉFONO INALÁMBRICO,SERVICIO,0.0
603000430015,MANTENIMIENTO PREVENTIVO DE TELEFONO,SERVICIO,0.0
603000440004,MANTENIMIENTO CORRECTIVO DE TELEVISOR A COLOR,SERVICIO,0.0
603000440005,MANTENIMIENTO PREVENTIVO DE TELEVISOR,SERVICIO,0.0
603000440006,MANTENIMIENTO CORRECTIVO DE TELEVISOR,SERVICIO,0.0
603000460005,MANTENIMIENTO CORRECTIVO DE CONSOLA PARA CONTROL DE MOTORES DE USO ESCENICO,SERVICIO,0.0
603000460008,SERVICIO DE MANTENIMIENTO DE UPS,SERVICIO,0.0
603000460009,MANTENIMIENTO DE UPS,SERVICIO,0.0
603000480007,MANTENIMIENTO PREVENTIVO DE AMPLIFICADOR,SERVICIO,0.0
603000480008,MANTENIMIENTO PREVENTIVO DE VHS,SERVICIO,0.0
603000480009,MANTENIMIENTO PREVENTIVO DE EQUIPO DE SONIDO,SERVICIO,0.0
603000480010,MANTENIMIENTO PREVENTIVO DE PARLANTES,SERVICIO,0.0
603000480011,MANTENIMIENTO PREVENTIVO DE MICROFONOS,SERVICIO,0.0
603000480012,MANTENIMIENTO PREVENTIVO DE MEZCLADOR DE SONIDO,SERVICIO,0.0
603000480013,MANTENIMIENTO CORRECTIVO DE VHS,SERVICIO,0.0
603000480014,MANTENIMIENTO CORRECTIVO DE EQUIPO DE SONIDO,SERVICIO,0.0
603000480015,MANTENIMIENTO INTEGRAL DE LOS COMPONENTES DEL SISTEMA DE CIRCUITO CERRADO DE TV,SERVICIO,0.0
603000480016,MANTENIMIENTO CORRECTIVO DE TARJETA TELEFONICA,SERVICIO,0.0
603000480017,MANTENIMIENTO CORRECTIVO DE COMPACTERA,SERVICIO,0.0
603000480018,"SERVICIO DE MANTENIMIENTO DE ANTENA, EQUIPO Y ACCESORIOS DE RADIO",SERVICIO,0.0
603000480019,MANTENIMIENTO INTEGRAL DE SISTEMA DE COMUNICACION TRONCALIZADO,SERVICIO,0.0
603000480022,MANTENIMIENTO CORRECTIVO DE EQUIPO DE MULTIVIDEOCONFERENCIA,SERVICIO,0.0
603000480023,MANTENIMIENTO CORRECTIVO DE RADAR,SERVICIO,0.0
603000480025,MANTENIMIENTO CORRECTIVO DE AMPLIFICADOR DE SONIDO,SERVICIO,0.0
603000480028,MANTENIMIENTO PREVENTIVO DE EQUIPOS AUDIOVISUALES,SERVICIO,0.0
603000480029,MANTENIMIENTO CORRECTIVO DE EQUIPOS AUDIOVISUALES,SERVICIO,0.0
603000480031,MANTENIMIENTO PREDICTIVO DE EQUIPOS AUDIOVISUALES,SERVICIO,0.0
603000480032,MANTENIMIENTO CORRECTIVO DE VECTORSCOPIO,SERVICIO,0.0
603000480033,MANTENIMIENTO CORRECTIVO DE WAVEFORMONITOR,SERVICIO,0.0
603000480034,MANTENIMIENTO CORRECTIVO DE TRIPODES,SERVICIO,0.0
603000480035,MANTENIMIENTO CORRECTIVO DE REPRODUCTOR DE DVD,SERVICIO,0.0
603000480036,MANTENIMIENTO CORRECTIVO DE MONITORES DE AUDIO,SERVICIO,0.0
603000480037,MANTENIMIENTO CORRECTIVO DE MONITORES DE VIDEO,SERVICIO,0.0
603000480040,MANTENIMIENTO PREVENTIVO DEL SISTEMA DE VIDEO CONFERENCIA,SERVICIO,0.0
603000480041,MANTENIMIENTO PREVENTIVO DE LA CONSOLA PARA CONTROL DE AUDIO,SERVICIO,0.0
603000480042,MANTENIMIENTO PREVENTIVO DE CONSOLA PARA CONTROL DE LUCES,SERVICIO,0.0
603000480046,"MANTENIMIENTO PREDICTIVO DE ANTENA, EQUIPO Y ACCESORIOS DE RADIO",SERVICIO,0.0
603000480047,"MANTENIMIENTO CORRECTIVO DE ANTENA, EQUIPO Y ACCESORIOS DE RADIO",SERVICIO,0.0
603000480048,MANTENIMIENTO PREVENTIVO DE EQUIPO DE RADIO Y ACCESORIOS,SERVICIO,0.0
603000480051,MANTENIMIENTO CORRECTIVO DE CAMARA DE VIDEO,SERVICIO,0.0
603000480052,MANTENIMIENTO CORRECTIVO DE REPRODUCTOR DE MINI DVD,SERVICIO,0.0
603000480055,MANTENIMIENTO CORRECTIVO DE INTERCOMUNICADOR,SERVICIO,0.0
603000480057,SERVICIO DE REUBICACION DE CAMARAS DE CIRCUITO CERRADO DE VIDEO,SERVICIO,0.0
603000480060,MANTENIMIENTO PREVENTIVO DE PARARRAYOS,SERVICIO,0.0
603000480061,MANTENIMIENTO PREVENTIVO DE CIRCUITO CERRADO DE VIDEO,SERVICIO,0.0
603000480062,MANTENIMIENTO CORRECTIVO DE RADIOBALIZA DE BUQUE,SERVICIO,0.0
603000480065,MANTENIMIENTO CORRECTIVO DE RADIOENLACE DE DATOS,SERVICIO,0.0
603000480066,MANTENIMIENTO DE AURICULARES DEL CALL CENTER,SERVICIO,0.0
603000480068,MANTENIMIENTO PREVENTIVO DE EQUIPOS DE TELECOMUNICACION,SERVICIO,0.0
603000480069,MANTENIMIENTO PREVENTIVO DE ANTENA PARABOLICA SATELITAL,SERVICIO,0.0
603000480070,MANTENIMIENTO PREVENTIVO DE RUTEADOR DE RED - ROUTER,SERVICIO,0.0
603000480072,MANTENIMIENTO CORRECTIVO DE EQUIPO DE POSICIONAMIENTO GPS,SERVICIO,0.0
603000480075,MANTENIMIENTO CORRECTIVO DE SWITCH PARA RED,SERVICIO,0.0
603000480076,MANTENIMIENTO PREDICTIVO DE CAMARA DE VIDEO,SERVICIO,0.0
603000480077,MANTENIMIENTO PREDICTIVO DE MICROFONOS,SERVICIO,0.0
603000480082,MANTENIMIENTO PREVENTIVO DE EQUIPO DE POSICIONAMIENTO GPS,SERVICIO,0.0
603000480083,MANTENIMIENTO PREVENTIVO DE RADAR,SERVICIO,0.0
603000480085,MANTENIMIENTO CORRECTIVO DE TRANSMISOR DE TV,SERVICIO,0.0
603000480091,MANTENIMIENTO CORRECTIVO DE AMPLIFICADOR DE ALTA POTENCIA,SERVICIO,0.0
603000480092,MANTENIMIENTO CORRECTIVO DE SISTEMA DE RADIOCOMUNICACIONES,SERVICIO,0.0
603000480093,MANTENIMIENTO PREVENTIVO DE ANTENA DE RADIOENLACE DE DATOS,SERVICIO,0.0
603000480096,MANTENIMIENTO CORRECTIVO DE CONSOLA PARA CONTROL DE AUDIO,SERVICIO,0.0
603000480098,MANTENIMIENTO CORRECTIVO DE EQUIPOS DE COMUNICACIONES,SERVICIO,0.0
603000480099,MANTENIMIENTO PREVENTIVO DE EQUIPO DE DECODIFICADOR RECEPTOR INTEGRADO,SERVICIO,0.0
603000480100,MANTENIMIENTO CORRECTIVO DE EQUIPO DE DECODIFICADOR RECEPTOR INTEGRADO,SERVICIO,0.0
603000480101,MANTENIMIENTO CORRECTIVO DE PARARRAYOS,SERVICIO,0.0
603000480102,MANTENIMIENTO PREVENTIVO DE EQUIPO ADMINISTRADOR DE ANCHO DE BANDA - BANDWIDTH MANAGER,SERVICIO,0.0
603000480103,MANTENIMIENTO PREVENTIVO DE PANEL SOLAR,SERVICIO,0.0
603000480104,MANTENIMIENTO CORRECTIVO DE PANEL SOLAR,SERVICIO,0.0
603000480105,MANTENIMIENTO CORRECTIVO DE CAÑON DE LUCES SEGUIDOR,SERVICIO,0.0
603000480106,MANTENIMIENTO CORRECTIVO DE BARRAS DE TRAMOYA,SERVICIO,0.0
603000480135,MANTENIMIENTO PREVENTIVO DE CIRCUITO CERRADO DE VIDEO VIGILANCIA,SERVICIO,0.0
603000480136,MANTENIMIENTO CORRECTIVO DE CIRCUITO CERRADO DE VIDEO VIGILANCIA,SERVICIO,0.0
603000480165,SERVICIO DE INSTALACIÓN Y ACONDICIONAMIENTO DE UPS,SERVICIO,0.0
603000480169,SERVICIO DE SOPORTE TÉCNICO DE SWITCH PARA RED,SERVICIO,0.0
603000480231,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE SISTEMA DE VIDEO VIGILANCIA,SERVICIO,0.0
603000500001,SERVICIO DE MANTENIMIENTO DE WEB,SERVICIO,0.0
603500010023,MANTENIMIENTO Y RAPARACION DE RELOJ ESTAMPADOR,SERVICIO,0.0
603500010024,MANTENIMIENTO Y REPAR. DE MAQUINA DE ESCRIBIR ELECTRICA,SERVICIO,0.0
603500010027,MANTENIMIENTO CORRECTIVO DE FOTOCOPIADORA,SERVICIO,0.0
603500010028,MANTENIMIENTO CORRECTIVO DE FOTOCOPIADORA DE PLANOS,SERVICIO,0.0
603500010029,MANTENIMIENTO CORRECTIVO DE RETROPROYECTOR,SERVICIO,0.0
603500010030,MANTENIMIENTO CORRECTIVO DE MAQUINA CALCULADORA ELECTRICA,SERVICIO,0.0
603500010033,MANTENIMIENTO CORRECTIVO DE VENTILADORES,SERVICIO,0.0
603500010042,MANTENIMIENTO CORRECTIVO DE MAQUINA DUPLICADORA,SERVICIO,0.0
603500010045,MANTENIMIENTO CORRECTIVO DE MAQUINA PICADORA DE PAPEL,SERVICIO,0.0
603500010047,MANTENIMIENTO PREVENTIVO DE MAQUINA DUPLICADORA,SERVICIO,0.0
603500010048,MANTENIMIENTO PREVENTIVO DE MIMEOGRAFO,SERVICIO,0.0
603500010050,MANTENIMIENTO PREVENTIVO DE DESTRUCTORA DE DOCUMENTOS,SERVICIO,0.0
603500010051,MANTENIMIENTO CORRECTIVO DE DESTRUCTORA DE DOCUMENTOS,SERVICIO,0.0
603500010053,MANTENIMIENTO CORRECTIVO DE RELOJ MARCADOR ELECTRONICO,SERVICIO,0.0
603500010054,MANTENIMIENTO PREVENTIVO DE FOTOCOPIADORA,SERVICIO,0.0
603500010056,MANTENIMIENTO PREVENTIVO DE FACSIMIL,SERVICIO,0.0
603500010057,MANTENIMIENTO PREVENTIVO DE RELOJ MARCADOR ELECTRONICO,SERVICIO,0.0
603500010059,MANTENIMIENTO PREVENTIVO DE MAQUINA ESPIRALADORA,SERVICIO,0.0
603500010060,MANTENIMIENTO CORRECTIVO DE MAQUINA ESPIRALADORA,SERVICIO,0.0
603500010062,MANTENIMIENTO PREVENTIVO DE LECTORA DE TARJETA CON CINTA MAGNETICA,SERVICIO,0.0
603500010064,MANTENIMIENTO CORRECTIVO DE LECTORA DE TARJETA CON CINTA MAGNETICA,SERVICIO,0.0
603500010068,MANTENIMIENTO PREDICTIVO DE FOTOCOPIADORA FUNCIONAL,SERVICIO,0.0
603500010069,MANTENIMIENTO CORRECTIVO DE EQUIPO MULTIFUNCIONAL COPIADORA FAX IMPRESORA SCANNER,SERVICIO,0.0
603500010070,MANTENIMIENTO CORRECTIVO DE SURTIDOR DE AGUA ELECTRICO - DISPENSADOR ELECTRICO,SERVICIO,0.0
603500010072,MANTENIMIENTO PREVENTIVO DE SURTIDOR DE AGUA ELECTRICO - DISPENSADOR ELECTRICO,SERVICIO,0.0
603500010075,MANTENIMIENTO CORRECTIVO DE MAQUINA DE ESCRIBIR MECANICA,SERVICIO,0.0
603500010076,MANTENIMIENTO CORRECTIVO DE RELOJ MARCADOR MECANICO,SERVICIO,0.0
603500010077,MANTENIMIENTO PREVENTIVO DE MAQUINA PARA REDONDEAR BORDES - ESQUINERO,SERVICIO,0.0
603500010078,MANTENIMIENTO CORRECTIVO DE MAQUINA PARA REDONDEAR BORDES - ESQUINERO,SERVICIO,0.0
603500010084,MANTENIMIENTO CORRECTIVO DE EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER,SERVICIO,0.0
603500010094,MANTENIMIENTO PREDICTIVO DE EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER,SERVICIO,0.0
603500010098,MANTENIMIENTO PREVENTIVO DE EQUIPO MULTIFUNCIONAL COPIADORA IMPRESORA SCANNER,SERVICIO,0.0
603500020013,REPARACION DE ESCRITORIOS,SERVICIO,0.0
603500020017,MANTENIMIENTO CORRECTIVO DE MOBILIARIO,SERVICIO,0.0
603500020020,MANTENIMIENTO PREVENTIVO DE ESTANTES DE METAL CORREDIZO,SERVICIO,0.0
603500020021,REPARACION DE MESAS DE METAL,SERVICIO,0.0
603500020023,MANTENIMIENTO CORRECTIVO DE CABINA - CASETA,SERVICIO,0.0
603500020025,MANTENIMIENTO CORRECTIVO DE ARCHIVADOR DE METAL,SERVICIO,0.0
603500020026,MANTENIMIENTO CORRECTIVO DE ESCALERA METALICA,SERVICIO,0.0
603500020029,SERVICIO DE REPARACION DE MOBILIARIO DE OFICINA,SERVICIO,0.0
603500020031,MANTENIMIENTO CORRECTIVO DE BOLILLERO DE ANFORA DE METAL PARA SORTEO,SERVICIO,0.0
603500020032,MANTENIMIENTO CORRECTIVO DE GABINETE AEREO DE METAL,SERVICIO,0.0
603500020036,SERVICIO DE REPARACION Y ACONDICIONAMIENTO DE MOBILIARIO DE OFICINA,SERVICIO,0.0
603500020042,MANTENIMIENTO PREVENTIVO DE MODULO DE MADERA PARA EXPOSITOR,SERVICIO,0.0
603500020046,MANTENIMIENTO PREVENTIVO DE MESA DE METAL,SERVICIO,0.0
603500020049,MANTENIMIENTO PREVENTIVO DE ESTANTE DE METAL,SERVICIO,0.0
603500020050,MANTENIMIENTO CORRECTIVO DE ESTANTE DE METAL,SERVICIO,0.0
603500020051,MANTENIMIENTO PREVENTIVO DE MODULO DE MADERA,SERVICIO,0.0
603500020058,MANTENIMIENTO CORRECTIVO DE ESTANTE DE MELAMINA,SERVICIO,0.0
603500020069,MANTENIMIENTO CORRECTIVO DE MESA DE MELAMINA,SERVICIO,0.0
603500030005,SERVICIO DE TAPIZADO,SERVICIO,0.0
603500030008,SERVICIO DE TAPIZADO DE SILLAS,SERVICIO,0.0
603500030009,SERVICIO DE MANTENIMIENTO Y LAVADO DE PERSIANAS,SERVICIO,0.0
603500030010,MANTENIMIENTO CORRECTIVO DE TAPIZONES,SERVICIO,0.0
603500030011,MANTENIMIENTO DE PLACAS DE SEÑALIZACION,SERVICIO,0.0
603500030015,MANTENIMIENTO CORRECTIVO DE PIZARRA DE CORCHO,SERVICIO,0.0
603500030019,SERVICIO DE MANTENIMIENTO Y LAVADO DE CORTINAS,SERVICIO,0.0
603500040002,MANTENIMIENTO CORRECTIVO DE BIENES MUEBLES,SERVICIO,0.0
603500040010,MANTENIMIENTO CORRECTIVO DE ESTANDARTE,SERVICIO,0.0
603500040014,MANTENIMIENTO CORRECTIVO DE PANEL PUBLICITARIO,SERVICIO,0.0
603500040019,MANTENIMIENTO PREVENTIVO DE CAJA FUERTE,SERVICIO,0.0
603500050003,MANTENIMINETO PREVENTIVO DE TOLDOS Y CARPAS,SERVICIO,0.0
603500050006,MANTENIMIENTO CORRECTIVO DE CARPA,SERVICIO,0.0
603500050007,MANTENIMIENTO PREVENTIVO DE CARPA,SERVICIO,0.0
604000010003,MANTENIMIENTO DE SISTEMA DE RECIRCULACION DE AIRE,SERVICIO,0.0
604000010004,MANTENIMIENTO PREVENTIVO DE EXTRACTOR DE POLVOS,SERVICIO,0.0
604000010005,MANTENIMIENTO PREVENTIVO DE SISTEMA DE EXTRACTORES DE GASES DE ABSORCION ATOMICA,SERVICIO,0.0
604000010007,MANTENIMIENTO PREVENTIVO DE EQUIPO DE EXTRACTOR DE REFLUJO,SERVICIO,0.0
605000010047,MANTENIMIENTO CORRECTIVO DE MOTOGUADAÑADORA,SERVICIO,0.0
605000010048,MANTENIMIENTO CORRECTIVO DE RODILLOS GUIADORES DE CABLES DE PESCA EN POPA DE BARCO,SERVICIO,0.0
605000010049,MANTENIMIENTO CORRECTIVO DE ECOSONDA,SERVICIO,0.0
605000010050,MANTENIMIENTO PREVENTIVO DE CÁMARA DE CULTIVO DE ALGAS,SERVICIO,0.0
605000010055,MANTENIMIENTO PREVENTIVO DE PERFILADOR CTD,SERVICIO,0.0
605000010060,MANTENIMIENTO CORRECTIVO DE PERFILADOR CTD,SERVICIO,0.0
605000010063,MANTENIMIENTO CORRECTIVO DE ESQUILADORA,SERVICIO,0.0
605000010064,MANTENIMIENTO PREVENTIVO DE ECOSONDA,SERVICIO,0.0
605000010066,MANTENIMIENTO PREVENTIVO DE EQUIPO PARA ANALISIS DE SUELOS,SERVICIO,0.0
605000010067,MANTENIMIENTO CORRECTIVO DE MOTOGUADAÑA,SERVICIO,0.0
605000010068,MANTENIMIENTO PREVENTIVO DE MOTOGUADAÑA,SERVICIO,0.0
605000010070,MANTENIMIENTO CORRECTIVO DE BIOFILTRO,SERVICIO,0.0
605000010075,MANTENIMIENTO CORRECTIVO DE SISTEMA DE RECIRCULACIÓN DE AGUA,SERVICIO,0.0
605000010076,MANTENIMIENTO PREVENTIVO DE TUNEL DE NATACION RESPIROMETRO,SERVICIO,0.0
605000010078,MANTENIMIENTO CORRECTIVO Y CALIBRACION DE PERFILADOR DE TEMPERATURA/CONDUCTIVIDAD/PROFUNDIDAD - CTD,SERVICIO,0.0
605000010090,MANTENIMIENTO CORRECTIVO DE MOTOFUMIGADORA,SERVICIO,0.0
